nomoffre,type,typehabitation,adresse1,adresse1suite,adresse2,adresse3,codepostal,commune,cedex,codeinseecommune,latitude,longitude,acces,commmob,commtel,commfax,commmail,commweb,videosurl,plateformeurl,spvideosembed,tripadwidget,animauxacceptes,animauxinfo,labeltourismehandicap,spaccessibilite,spaccueilveloitineraire,equipements,confortimmobilier,confortmobilier,labels,labelsclassement,categorie,capacitenbchambres,capacitenbchambresmobreduite,capacitenbhebergements,capacitenbpersonnes,capacitesurface,services,languesparleesaccueil,ouverturealannee,ouverturegranule,resadirecte,resaenligneouinon,resaenligne,resaagence,tarifs,modepaiement,localisation,departement
Gîte de charme au Château de Marigné,Meublés,Châteaux et demeures de prestige,0,0,2063 Route de Verron,Bazouges sur le Loir,72200.0,BAZOUGES CRE SUR LOIR,0.0,72025,47.7179308,-0.1050266,0,06 82 80 96 28,0,0,0.0,0,https://www.youtube.com/watch?v=nTxBl9x3cwU,"Instagram||https://www.instagram.com/chateaudemarigne/?hl=fr,||https://www.chateaudemarigne.com",0,0,oui,Sur demande - 60€ pour le séjour,0,non,0,"Parc/jardin,Piscine,Plan d'eau,Tennis,WiFi",Entrée indépendante;Jardin indépendant;Parking;Sanitaires privés;Terrasse / Balcon;Toilettes séparées,"Cheminée,Equipement bébé,Micro ondes,Lave linge,Lave vaisselle,Sèche linge",0,0,Non classé,7.0,0.0,1.0,15.0,700,"Location de draps,Location de linge",Anglais;Français,oui,0,0,0,0,0.0,"Nuitée (meublé)||||||2 nuits minimum,Taxe de séjour / nuit / pers||||||par personne et par nuit",Cartes bancaires;Virement,"47.7179308,-0.1050266",Sarthe
Gite Chez Aline,Meublés,0,0,0,22 rue de la Poste,0,49350.0,GENNES-VAL-DE-LOIRE,0.0,49261,47.338033,-0.231107,0,0,06 31 50 33 65,0,0.0,0,0,0,0,0,oui,0,0,0,0,WiFi,Parking,"Equipement bébé,Micro ondes",0,0,Non classé,3.0,0.0,0.0,8.0,0,0,Français,0,0,0,0,0,0.0,0,0,"47.338033,-0.231107",Maine-et-Loire
MEUBLE,Meublés,0,0,0,22 Rue de Sévigné,0,44360.0,VIGNEUX-DE-BRETAGNE,0.0,44217,47.3226248,-1.7358369,0,0,06 35 41 06 96,0,0.0,0,0,0,0,0,0,0,0,non,0,WiFi,0,0,0,0,Non classé,0.0,0.0,0.0,0.0,0,0,0,oui,0,0,0,0,0.0,0,0,"47.3226248,-1.7358369",Loire-Atlantique
Villa Buffon,Meublés,Maison,0,0,"22, Rue de Buffon",0,49100.0,ANGERS,0.0,49007,47.475417,-0.547581,0,06 16 68 40 37,0,0,0.0,https://www.villa-buffon.fr/,0,Google+||https://maps.google.com/?cid=1755855457222890579,0,0,0,0,0,non,"EV6-La Loire à Vélo,La Vallée du Loir à vélo,Vélo Francette - Loire à Vélo","Borne de recharge pour véhicules électriques,Local Vélo,Parc/jardin,WiFi",Entrée indépendante;Local vélo;Parking;Terrasse / Balcon,0,"Accueil Vélo,Chambre d'hôtes référence,La Loire à vélo",0,0,3.0,0.0,0.0,6.0,0,0,Anglais;Français,0,"01/01/2024||31/12/2024||||||17:00||21:00||||||17:00||21:00||||||17:00||21:00||||||17:00||21:00||||||17:00||21:00||||||17:00||21:00||||||17:00||21:00||||,01/01/2025||31/12/2025||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||",0,0,0,0.0,"1 chbre 1 nuit 1 prs ptit dej (chambres d'hôtes)||90,00||||",Cartes bancaires;Chèques bancaires et postaux;Espèces,"47.475417,-0.547581",Maine-et-Loire
Salons Blancler - Maison d'hôtes,Chambres d'hôtes,"Appartement,Châteaux et demeures de prestige",0,0,23 place de la Bilange,0,49400.0,SAUMUR,0.0,49328,47.260766,-0.077794,0,0,06 71 63 34 14,0,0.0,0,0,||https://www.instagram.com/hotel_blancler?igsh=MTFnaHNzNDI1bTV0NQ==,0,0,0,0,0,0,0,WiFi,0,0,0,0,0,2.0,0.0,0.0,4.0,200,Tables d'hôtes,Allemand;Anglais;Français;Italien,0,05/01/2025||31/12/2025||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,0,0,0,0.0,||||||En chambre d’hôtes ou à la privatisation complète de l’appartement.,0,"47.260766,-0.077794",Maine-et-Loire
Villa Maignan,Meublés,Maison,0,0,23 Rue Albert Maignan,0,72000.0,LE MANS,0.0,72181,48.00526,0.20534,0,07 57 07 52 79,0,0,0.0,https://villamaignan.com/,0,0,0,0,non,0,0,non,0,0,Entrée indépendante;Jardin indépendant;Sanitaires privés;Terrasse / Balcon;Toilettes séparées,"Micro ondes,Lave vaisselle",0,0,0,7.0,0.0,1.0,15.0,230,"Fourniture de linge (gratuit),Nettoyage (gratuit)",Anglais;Français,oui,0,0,0,0,0.0,0,Chèques bancaires et postaux;Virement,"48.00526,0.20534",Sarthe
Sol'm Karibu,Meublés,Maison,0,0,24 Route de Beaucé,0,72300.0,SOLESMES,0.0,72336,47.8559476,-0.2889957,0,0,06 85 39 20 26,0,0.0,https://www.solm-villa-lodges.fr/,0,Tiktok||https://www.tiktok.com/@solmsuiteslodges,0,0,0,0,0,non,0,"Climatisation,Plan d'eau,WiFi",Entrée indépendante;Jardin indépendant;Parking;Plain Pied;Sanitaires privés;Terrasse / Balcon;Toilettes séparées,"Cheminée,Micro ondes,Lave linge,Lave vaisselle,Sèche linge",0,0,Non classé,5.0,0.0,1.0,10.0,300,"Fourniture de draps (gratuit),Fourniture de linge (gratuit),Nettoyage (gratuit)",0,oui,0,0,0,0,0.0,Nuitée (meublé)||||||Les prix varient en fonction de la saisonnalité,Espèces;Virement,"47.8559476,-0.2889957",Sarthe
Sol'm Manava,Meublés,Maison,0,0,24 Route de Beaucé,0,72300.0,SOLESMES,0.0,72336,47.8559476,-0.2889957,0,0,06 85 39 20 26,0,0.0,https://www.solm-villa-lodges.fr/,0,Tiktok||https://www.tiktok.com/@solmsuiteslodges,0,0,0,0,0,non,0,"Climatisation,Plan d'eau,WiFi",Entrée indépendante;Jardin indépendant;Parking;Plain Pied;Sanitaires privés;Terrasse / Balcon;Toilettes séparées,"Cheminée,Micro ondes,Lave linge,Lave vaisselle,Sèche linge",0,0,Non classé,5.0,0.0,1.0,10.0,300,"Fourniture de draps (gratuit),Fourniture de linge (gratuit),Nettoyage (gratuit)",0,oui,0,0,0,0,0.0,Nuitée (meublé)||||||Les prix varient en fonction de la saisonnalité,Espèces;Virement,"47.8559476,-0.2889957",Sarthe
GITE L'ORCHIDEE,Meublés,Maison,0,0,25 Grande Rue,0,53110.0,LASSAY-LES-CHATEAUX,0.0,53127,48.4378864,-0.4966551,0,06 15 46 28 83,0,0,0.0,0,0,0,0,0,oui,sur demande,0,non,0,0,0,Equipement bébé,0,0,Non classé,2.0,0.0,1.0,6.0,60,0,0,oui,0,M & Mme HARY||06 15 46 28 83||,0,0,0.0,0,0,"48.4378864,-0.4966551",Mayenne
Gîte de la Noue,Meublés,Maison,0,0,2587 route de la Jaillette,"Lieudit la Noue, Louvaines",49500.0,SEGRÉ-EN-ANJOU BLEU,0.0,49331,47.675573,-0.7706683,0,06 95 91 90 29,0,0,0.0,0,0,0,0,0,non,0,0,non,0,"Local Vélo,Parc/jardin",Entrée indépendante;Jardin indépendant;Local vélo;Parking;Plain Pied;Terrain clos;Terrasse / Balcon;Toilettes séparées,"Micro ondes,Lave linge,Lave vaisselle",0,0,Non classé,1.0,0.0,1.0,2.0,60,Location de draps,Français,oui,01/05/2024||31/12/2025||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,Madame Ligneul||06 95 91 90 29||gitedelanoue49@gmail.com,0,0,0.0,"Nuitée (meublé)||69,00||69,00||Taxe de séjour : 1 € /pers.;+ 9 €/jour : chauffage/ recharge véhicule électrique. ;  +50 € : ménage fin de séjour.,Week-end (meublé)||130,00||130,00||+ taxe de séjour: 0,98 €/nuit/pers.;+ 9 € : chauffage/recharge véhicule électrique. ; +50 € : ménage fin de séjour.,Mid-week (meublés)||192,00||192,00||équivalent à 3 nuits:;Taxe de séjour : 0,96 € /pers/nuit.;+ 9 €/jour : chauffage/ recharge véhicule électrique.; +50 € : ménage fin de séjour.,Semaine (meublé)||434,00||434,00||équivalent à 7 nuits:;+Taxe de séjour : 0,93 € /pers/nuit.;+ 9 €/jour : chauffage/ recharge véhicule électrique. ;+ 50 € : ménage fin de séjour.",Espèces;Virement,"47.675573,-0.7706683",Maine-et-Loire
Location de vacances - Appartement 5 personnes - Mme Danilo,Meublés,Appartement,0,0,27 bis boulevard Bellanger,0,44420.0,LA TURBALLE,0.0,44211,47.34232,-2.50583,0,0,06 17 45 01 21,0,0.0,0,0,0,0,0,oui,0,0,0,0,0,Jardin indépendant;Parking;Terrasse / Balcon;Toilettes séparées,"Equipement bébé,Micro ondes,Lave linge,Lave vaisselle,Sèche linge",0,0,3 étoiles,2.0,0.0,0.0,2.0,70,0,Anglais;Espagnol,0,01/01/2024||31/12/2024||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,0,0,0,0.0,0,Chèques bancaires et postaux;Espèces;Virement,"47.34232,-2.50583",Loire-Atlantique
AUX PORTES DU MARAIS,Meublés,Maison,0,0,27 Rue des Basclotières,0,44270.0,MACHECOUL-SAINT-MEME,0.0,44087,46.99086,-1.82969,0,06 87 69 35 78,0,0,0.0,0,0,0,0,0,0,0,0,non,0,"Parc/jardin,WiFi",Entrée indépendante;Jardin indépendant;Parking;Plain Pied;Sanitaires privés;Terrain clos,Micro ondes,0,0,2 étoiles,1.0,0.0,1.0,2.0,0,0,Anglais;Français,0,0,0,0,0,0.0,Semaine (meublé)||||||Réduction de 10% au delà de 7 jours,0,"46.99086,-1.82969",Loire-Atlantique
Chambre d'hôtes Les Chambres de Mathilde,Chambres d'hôtes,Maison,0,0,27 rue Hanneloup,0,49100.0,ANGERS,0.0,49007,47.46785,-0.54622,0,06 11 71 18 50,0,0,0.0,http://www.chambres-de-mathilde.com,0,Facebook||https://www.facebook.com/LesChambresDeMathilde,0,0,0,0,0,non,"EV6-La Loire à Vélo,La Vallée du Loir à vélo,Vélo Francette - Loire à Vélo","Local Vélo,Parc/jardin,WiFi",Local vélo,Equipement bébé,"Accueil Vélo,Chambre d'hôtes référence,La Loire à vélo",0,0,5.0,0.0,0.0,10.0,0,0,Anglais;Français,0,"01/01/2023||31/12/2023||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,01/01/2024||31/12/2024||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,01/01/2025||31/12/2025||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||",0,0,0,0.0,"1 chbre 1 nuit 1 prs ptit dej (chambres d'hôtes)||81,00||||",Cartes bancaires;Chèques bancaires et postaux;Espèces,"47.46785,-0.54622",Maine-et-Loire
Gite Dublin – Celtic Rivers,Meublés,Maison,0,0,28 route d'Angers,Doué-la-Fontaine,49700.0,DOUE-EN-ANJOU,0.0,49125,47.197934,-0.275232,0,0,06 48 96 79 58,0,0.0,0,0,0,0,0,oui,"Animaux acceptés, sur demande préalable.",0,non,0,"Parc/jardin,Piscine",Entrée indépendante;Parking;Terrain clos,"Equipement bébé,Micro ondes,Lave linge,Sèche linge",0,0,4 étoiles,3.0,0.0,0.0,6.0,86,Location/prêt de vélo,Anglais;Français,oui,01/01/2024||31/12/2024||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,0,0,0,0.0,"||||||Réservation de 2 nuits minimum.,||||||par adulte par nuit",0,"47.197934,-0.275232",Maine-et-Loire
Chambres d'hôtes Troglo d'hôtes des Bateliers,Chambres d'hôtes,Maison,0,0,28 rue Beauregard,Chênehutte-Trèves-Cunault,49350.0,GENNES-VAL-DE-LOIRE,0.0,49261,47.329,-0.19864,0,0,02 41 67 94 49,0,0.0,0,0,0,0,0,oui,0,0,non,"EV6-La Loire à Vélo,Vélo Francette - Loire à Vélo","Local Vélo,Parc/jardin",Local vélo;Parking;Sanitaires privés;Terrain clos,Equipement bébé,"Accueil Vélo,Gîtes de France,La Loire à vélo",2 épis (Gîtes de France),0,3.0,0.0,0.0,8.0,0,"Fourniture de draps (gratuit),Fourniture de linge (gratuit)",Anglais;Français,oui,01/01/2023||31/12/2023||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,0,0,0,0.0,0,Chèques bancaires et postaux;Chèques Vacances;Espèces,"47.329,-0.19864",Maine-et-Loire
GITE LES LL DU CHÂTEAU,Meublés,Maison,0,0,2a Route des Champs Davy,Mazé,49630.0,MAZE-MILON,0.0,49194,47.4674657,-0.280362,0,06 31 70 28 26,0,0,0.0,0,0,0,0,0,non,0,0,non,0,"Climatisation,WiFi",Jardin indépendant;Parking;Sanitaires privés;Terrain clos;Terrasse / Balcon;Toilettes séparées,"Lave linge,Lave vaisselle",0,0,Non classé,2.0,0.0,1.0,4.0,0,"Fourniture de draps (gratuit),Fourniture de linge (gratuit)",0,0,01/01/2024||31/12/2025||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,0,oui,Airbnb||https://www.airbnb.fr/rooms/32654383?source_impression_id=p3_1608217324_YLApx3trTp8ByqMS&guests=1&adults=1||||||,0.0,"Nuitée (meublé)||70,00||85,00||",Espèces,"47.4674657,-0.280362",Maine-et-Loire
LA DOUCE HEURE ANGEVINE,Meublés,Maison,0,0,2T Chemin de Pistrait,0,49320.0,LES GARENNES SUR LOIRE,0.0,49167,47.4041186,-0.4559734,0,0634848662,0,0,0.0,htpps://www.ladouceheureangevine.fr,0,0,0,0,non,0,0,non,0,"Espace bien-être,Local Vélo,Parc/jardin,Piscine,WiFi",Entrée indépendante;Local vélo;Parking;Plain Pied;Sanitaires privés;Terrain clos;Terrasse / Balcon;Toilettes séparées,"Equipement bébé,Micro ondes,Lave linge",Gîtes de France,3 épis (Gîtes de France),3 étoiles,1.0,0.0,1.0,4.0,36,"Fourniture de draps (gratuit),Fourniture de linge (gratuit),Nettoyage (gratuit)",Anglais;Français,oui,0,0,oui,||https://www.ladouceheureangevine.fr||||06 34 84 86 62||ladouceheureangevine@gmail.com,0.0,"Nuitée (meublé)||75,00||100,00||En fonction de la saison,1 chbre 1 nuit 1 prs ptit dej (chambres d'hôtes)||83,00||108,00||Petit déjeuner compris pour 1 personne,1 chbre 1 nuit 2 pers ptit dej (chambres d'hôtes)||91,00||116,00||Petit déjeuner compris pour 2 personnes",Chèques bancaires et postaux;Espèces;Virement,"47.4041186,-0.4559734",Maine-et-Loire
Gite de l'Abbaye,Meublés,Maison,0,0,3 avenue Rochechouart,0,49590.0,FONTEVRAUD-L'ABBAYE,0.0,49140,47.182125,0.050271,0,0,05 49 22 48 17,0,0.0,https://www.domainederoiffe.fr/se-loger/gites-residences/le-gite-de-l-abbaye,0,0,0,0,oui,10 €,0,non,0,0,0,"Micro ondes,Lave linge,Lave vaisselle",Gîtes de France,3 épis (Gîtes de France),3 étoiles,2.0,0.0,0.0,4.0,80,"Fourniture de draps (gratuit),Fourniture de linge (gratuit),Option nettoyage,Nettoyage (gratuit)",Anglais;Français,oui,"01/01/2024||31/12/2024||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,01/01/2025||31/12/2025||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||",0,0,0,0.0,"||||||Tarif pour 7 nuits. Forfait ménage en supplément,||||||Obligatoire",Cartes bancaires;Chèques bancaires et postaux;Chèques Vacances;Espèces,"47.182125,0.050271",Maine-et-Loire
Gîte de Maupertuis,Meublés,Maison,0,0,3 chemin de la Roche,Maupertuis,72300.0,JUIGNE-SUR-SARTHE,0.0,72151,47.8508076,-0.3258161,0,0,0,0,0.0,0,0,0,0,0,non,0,0,non,0,"Parc/jardin,WiFi",Entrée indépendante;Jardin indépendant;Parking;Sanitaires privés;Terrain clos;Terrasse / Balcon;Toilettes séparées,"Cheminée,Equipement bébé,Micro ondes,Lave linge,Lave vaisselle,Sèche linge",0,0,Non classé,4.0,0.0,1.0,8.0,0,"Fourniture de draps (gratuit),Fourniture de linge (gratuit)",0,non,30/03/2024||12/10/2024||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,0,0,0,0.0,"Semaine (meublé)||||||Selon les périodes :;880 € : avril, mai et octobre;;1 390 € : juin et septembre;1 540 € : juillet et août",Chèques bancaires et postaux;Espèces;Virement,"47.8508076,-0.3258161",Sarthe
Chambres d'hôtes - Le Refour,Chambres d'hôtes,Maison,0,0,3 chemin du Refour,Le Refour,72230.0,MONCE-EN-BELIN,0.0,72200,47.899231,0.228994,0,06 52 18 83 67,0,0,0.0,http://chambredhoteslerefour.wordpress.com/,0,0,0,0,non,"Uniquement chevaux, ânes. Pré à disposition.",0,non,0,"Parc/jardin,WiFi",Entrée indépendante;Garage;Jardin indépendant;Parking;Sanitaires privés;Terrasse / Balcon;Toilettes séparées,Cheminée,0,0,Non classé,2.0,0.0,1.0,6.0,0,"Fourniture de draps (gratuit),Fourniture de linge (gratuit),Nettoyage (gratuit)",Anglais;Français,oui,0,0,oui,Airbnb||https://www.airbnb.fr/rooms/6212579?adults=1&children=0&enable_m3_private_room=true&infants=0&location=Monc%C3%A9-en-Belin%2C%20France&pets=0&check_in=2023-11-07&check_out=2023-11-12&source_impression_id=p3_1698936776_lZOkHPq4JumIcT6J&previous_page_section_name=1001&federated_sea||||06 52 18 83 67||marie-line.bour@orange.fr,0.0,0,Chèques bancaires et postaux;Espèces;Virement,"47.899231,0.228994",Sarthe
LE MOTTAY GUESTHOUSE,Chambres d'hôtes,Maison,0,0,3 Le Mottay,0,44320.0,SAINT-PERE-EN-RETZ,0.0,44187,47.20687,-2.07387,0,06 59 60 73 87,0,0,0.0,0,0,0,0,0,0,0,0,0,0,WiFi,Parking,Micro ondes,0,0,0,2.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0.0,0,0,"47.20687,-2.07387",Loire-Atlantique
Chambre d'hôtes de la Massuère,Chambres d'hôtes,Maison,0,0,3 Lieu-dit La Massuère,0,72130.0,SOUGE-LE-GANELON,0.0,72337,48.30227,-0.02799,0,0,0,0,0.0,0,0,0,0,0,oui,Supplément de 15€/nuit,0,non,0,"Parc/jardin,WiFi",Garage;Local vélo;Parking;Sanitaires privés;Terrasse / Balcon;Toilettes séparées,Equipement bébé,0,0,Non classé,1.0,0.0,1.0,2.0,30,"Fourniture de draps (gratuit),Fourniture de linge (gratuit),Nettoyage (gratuit)",Anglais;Français,oui,0,M. LANGLE||06 12 33 27 14||langlesebastien@gmail.com,oui,Airbnb||https://www.airbnb.fr/rooms/801223618985853697||||||,0.0,"1 chbre 1 nuit 1 prs ptit dej (chambres d'hôtes)||60,00||||,1 chbre 1 nuit 2 pers ptit dej (chambres d'hôtes)||67,00||||",Chèques bancaires et postaux;Espèces,"48.30227,-0.02799",Sarthe
Chez Nanou et Serge - Maison Janvier,Meublés,Maison,0,0,3 PLACE DE L EGLISE,0,72160.0,THORIGNE-SUR-DUE,0.0,72358,48.0374729,0.53379789,0,0,06 73 23 71 40,0,0.0,https://maison-janvier.com,0,0,0,0,oui,sur demande à la réservation,0,non,0,"Climatisation,Parc/jardin,WiFi",Entrée indépendante;Parking;Sanitaires privés;Terrain clos;Toilettes séparées,"Equipement bébé,Micro ondes,Lave linge,Lave vaisselle,Sèche linge",0,0,En cours de classement,2.0,0.0,1.0,5.0,90,"Fourniture de draps (gratuit),Fourniture de linge (gratuit),Nettoyage (gratuit)",Allemand;Anglais;Français,oui,0,M. ET MME MERLE||06 73 23 71 40||contact@maison-janvier.com,0,0,0.0,"Nuitée (meublé)||74,00||94,00||1 nuit pour 2 personnes,;(x 2 pour 4 personnes),;Tarif dégressif en fonction du nombre de nuits.;+ 15€ par personne supplémentaire (gratuit pour les enfants jusqu'à 7 ans).",Cartes bancaires;Chèques bancaires et postaux;Chèques Vacances;Chèques Vacances Connect;Espèces;Virement,"48.0374729,0.53379789",Sarthe
Gîte Les Jardins de l'Orangerie,Meublés,Appartement,0,0,3 rue de la Primaudière,0,49430.0,DURTAL,0.0,49127,47.6698646,-0.2447634,0,06 26 89 51 47,0,0,0.0,0,0,0,0,0,non,0,0,non,0,"Parc/jardin,WiFi",Entrée indépendante;Jardin indépendant;Local vélo;Parking;Sanitaires privés;Terrain clos;Terrasse / Balcon;Toilettes séparées,"Micro ondes,Lave linge,Sèche linge",0,0,2 étoiles,1.0,0.0,1.0,2.0,30,"Fourniture de draps (gratuit),Fourniture de linge (gratuit),Nettoyage (gratuit)",Français,oui,"01/01/2024||31/12/2024||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,01/01/2025||31/12/2025||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||",Nathalie PAGERIE||06 26 89 51 47||nathaliepagerie@orange.fr,0,0,0.0,"Nuitée (meublé)||85,00||||85€ la nuit pour 2 personnes",Chèques bancaires et postaux;Espèces;Virement,"47.6698646,-0.2447634",Maine-et-Loire
Les Gites des Nobis – Gite du Thouet,Meublés,"Appartement,Maison",0,0,3 rue des Chenevraux,0,49260.0,MONTREUIL-BELLAY,0.0,49215,47.12947,-0.161013,0,0,02 41 53 28 41,0,0.0,0,0,0,0,0,non,0,0,non,0,"Local Vélo,Parc/jardin,Piscine,WiFi",Local vélo;Parking;Plain Pied;Terrain clos,"Micro ondes,Lave linge,Lave vaisselle",Clévacances,3 clés (Clévacances),Non classé,1.0,0.0,0.0,4.0,40,0,Français,0,"01/01/2024||31/12/2024||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,01/01/2025||31/12/2025||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||",0,0,0,0.0,"||||||Location possible court séjour (minimum 3 nuits), hors juillet/août,||||||Location à la semaine en juillet/août",Chèques bancaires et postaux;Espèces;Virement,"47.12947,-0.161013",Maine-et-Loire
Chez Mme Istin,Chambres d'hôtes,Maison,0,0,3 rue du Pré Nantais,0,44490.0,LE CROISIC,0.0,44049,47.28878,-2.51963,0,06 68 29 98 78,02 40 23 08 51,0,0.0,http://www.abritel.fr,0,0,0,0,non,0,0,0,0,WiFi,0,0,0,0,0,1.0,0.0,0.0,3.0,0,Location/prêt de vélo,Anglais,oui,0,0,0,0,0.0,0,0,"47.28878,-2.51963",Loire-Atlantique
Au Tuffeau Gite,Meublés,0,0,0,3 rue du Val Hulin,0,49730.0,TURQUANT,0.0,49358,47.224488,0.022872,0,0,06 14 65 16 40,0,0.0,https://www.autuffeaugite.fr/,0,||https://www.facebook.com/AuTuffeaugite/,0,0,non,0,0,non,EV6-La Loire à Vélo,0,Entrée indépendante;Parking;Terrain clos;Toilettes séparées,"Equipement bébé,Micro ondes,Lave linge,Lave vaisselle,Sèche linge","Accueil Vélo,La Loire à vélo",0,3 étoiles,5.0,0.0,0.0,14.0,120,Nettoyage (gratuit),Anglais;Français,0,"01/01/2024||31/12/2024||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,01/01/2025||31/12/2025||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||",0,0,0,0.0,0,Chèques bancaires et postaux;Espèces;Virement,"47.224488,0.022872",Maine-et-Loire
Maison du Corbelier de Belligan - La Grande Chambre,Meublés,0,0,0,"3, Rue Donadieu de Puycharic",0,49100.0,ANGERS,0.0,49007,47.471314,-0.557622,0,06 77 29 10 19,0,0,0.0,https://gitedevilleangers.fr/,0,Facebook||https://www.facebook.com/gitedevilleangers/,0,0,0,0,0,0,0,"Local Vélo,Parc/jardin,WiFi",Terrasse / Balcon,Micro ondes,0,0,2 étoiles,1.0,0.0,0.0,2.0,29,"Fourniture de draps (gratuit),Fourniture de linge (gratuit),Location de draps,Location de linge",0,0,"01/01/2023||31/12/2023||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,01/01/2024||31/12/2024||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||",0,0,0,0.0,0,0,"47.471314,-0.557622",Maine-et-Loire
LA CHAUMIERE DES MARIONNETTES,Meublés,Maison,0,0,30 Rue de la Herviais,0,44410.0,LA CHAPELLE-DES-MARAIS,0.0,44030,47.441094,-2.264726,0,06 79 35 57 91,0,0,0.0,chaumiere-marionnettes.jimdofree.com,0,0,0,0,0,0,0,non,0,0,0,Micro ondes,0,0,0,3.0,0.0,2.0,9.0,100,0,0,oui,"01/01/2024||31/12/2024||Location toute l'année||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,01/01/2025||31/12/2025||Location toute l'année||||||||||||||||||||||||||||||||||||||||||||||||||||||||||",0,oui,||https://chaumiere-marionnettes.jimdofree.com/accueil/les-liens-de-r%C3%A9servation/||||06 79 35 57 91||chaumiere.marionnettes@gmail.com,0.0,"Nuitée (meublé)||49,00||57,00||",0,"47.441094,-2.264726",Loire-Atlantique
Chambres d'hôtes Le Patio,Chambres d'hôtes,Châteaux et demeures de prestige,0,0,31 quai Mayaud,0,49400.0,SAUMUR,0.0,49328,47.258,-0.070502,0,0,02 41 51 20 22,0,0.0,https://www.lepatiosaumur.fr,0,"||https://maps.google.com/?cid=7018886515526960978,||https://www.tripadvisor.fr/Hotel_Review-g187199-d1574519-Reviews-Le_Patio_Saumur-Saumur_Maine_et_Loire_Pays_de_la_Loire.html",0,0,non,Animaux admis sur demande.,0,non,"EV6-La Loire à Vélo,V44-De Loir en Loire,Vélo Francette - Loire à Vélo","Espace bien-être,Local Vélo,Parc/jardin,WiFi",Jardin indépendant;Local vélo;Sanitaires privés,Equipement bébé,0,0,0,5.0,0.0,0.0,15.0,30,0,Anglais;Français,0,"01/02/2024||20/12/2024||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,01/02/2025||20/12/2025||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||",0,0,0,0.0,"||||||Tarif pour 2 personnes, petit-déjeuner inclus. A partir de,||||||par personne par nuit",Cartes bancaires;Chèques bancaires et postaux;Espèces;Virement,"47.258,-0.070502",Maine-et-Loire
Gite Le Jardin – Maison Aubelle,Meublés,"Appartement,Châteaux et demeures de prestige",0,0,310 rue Nationale,0,49260.0,MONTREUIL-BELLAY,0.0,49215,47.131026,-0.154496,0,0,06 95 67 18 86,0,0.0,https://gitesaubelle.fr/,0,"||https://www.facebook.com/gitesaubelle/,||https://www.instagram.com/gitesaubelle/?hl=fr",0,0,oui,0,0,non,0,"Local Vélo,Parc/jardin,Piscine,WiFi",Local vélo;Terrain clos,"Equipement bébé,Micro ondes,Lave linge,Lave vaisselle,Sèche linge",0,0,3 étoiles,1.0,0.0,1.0,2.0,45,"Fourniture de draps (gratuit),Fourniture de linge (gratuit)",Anglais;Français,0,01/01/2024||31/12/2024||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,0,oui,||https://gitesaubelle.fr/reservation-en-ligne.html||||||,0.0,Nuitée (meublé)||||||Réservation possible à la nuitée.,Cartes bancaires;Espèces;Virement,"47.131026,-0.154496",Maine-et-Loire
LA GRANGE DES 3 POULETTES,Meublés,Maison,0,0,32 Beautrait,0,44170.0,LA GRIGONNAIS,0.0,44224,47.523411,-1.68645,0,06 75 50 26 68,0,0,0.0,http://www.lagrangedes3poulettes.com,0,0,0,0,non,0,0,non,0,WiFi,Jardin indépendant;Parking;Terrasse / Balcon,"Equipement bébé,Micro ondes,Lave linge,Lave vaisselle",0,0,3 étoiles,4.0,0.0,0.0,14.0,200,"Fourniture de draps (gratuit),Fourniture de linge (gratuit),Nettoyage (gratuit)",Anglais,oui,||||Ouvert toute l'année.||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,0,0,0,0.0,0,Cartes bancaires;Chèques bancaires et postaux;Chèques Vacances;Virement,"47.523411,-1.68645",Loire-Atlantique
